Butterfly species name,Host family,Host genus
Urbanus proteus,Leguminosae (p),Phaseolus vulgaris
Urbanus proteus,Leguminosae (p),Pisum sativum
Urbanus proteus,Leguminosae (p),Pisum sativum
Urbanus proteus,Leguminosae (m),Prosopis
Urbanus proteus,Leguminosae (m),Prosopis glandulosa
Urbanus proteus,Leguminosae (m),Prosopis glandulosa
Urbanus proteus,Malpighiaceae,Stigmaphyllon emarginatum
Urbanus proteus,Malpighiaceae,Stigmaphyllon emarginatum
Urbanus proteus,Leguminosae (p),Vicia faba
Urbanus proteus,Leguminosae (p),Vigna radiata
Urbanus proteus,Leguminosae (p),Vigna unguiculata
Urbanus proteus,Leguminosae (p),Wisteria
Urbanus proteus,Leguminosae (p),Wisteria
Urbanus proteus,Leguminosae (p),Wisteria frutescens
Urbanus proteus,Leguminosae (p),Wisteria sinensis
Urbanus proteus,Leguminosae (p),Desmodium tortuosum
Urbanus proteus,Leguminosae (p),Vigna unguiculata
Urbanus proteus,Leguminosae (c),Bauhinia forficata
Urbanus proteus,Leguminosae (p),Centrosema arenicola
Urbanus proteus,Leguminosae (p),Desmodium incanum
Urbanus proteus,Leguminosae (p),Desmodium tortuosum
Urbanus proteus,Leguminosae (p),Vigna luteola
Palaeagapetus nearcticus,0,0
Lactura subfervens,Sapotaceae,Sideroxylon lanuginosum
Dendrolimus pini,Pinaceae,Abies
Dendrolimus pini,Pinaceae,Abies
Dendrolimus pini,Cupressaceae,Juniperus communis
Dendrolimus pini,Pinaceae,Larix sibirica
Dendrolimus pini,Pinaceae,Picea abies
Dendrolimus pini,Pinaceae,Pinus
Dendrolimus pini,Pinaceae,Pinus cembra
Dendrolimus pini,Pinaceae,Pinus sylvestris
Dendrolimus pini,Pinaceae,Pinus sylvestris
Dendrolimus pini,Pinaceae,Pseudotsuga
Dendrolimus pini,Pinaceae,Abies alba
Dendrolimus pini,Pinaceae,Picea sitchensis
Dendrolimus pini,Pinaceae,Pinus
Dendrolimus pini,Pinaceae,Pseudotsuga menziesii
Demonarosa rufotessellata,0,0
Calycopis cecrops,Euphorbiaceae,Croton
Calycopis cecrops,Malvaceae,Gossypium
Calycopis cecrops,Malvaceae,Gossypium herbaceum
Calycopis cecrops,Malvaceae,Gossypium herbaceum
Calycopis cecrops,Anacardiaceae,Mangifera indica
Calycopis cecrops,Fagaceae,Quercus chapmanii
Calycopis cecrops,Fagaceae,Quercus hemisphaerica
Calycopis cecrops,Fagaceae,Quercus myrtifolia
Calycopis cecrops,Anacardiaceae,Rhus
Calycopis cecrops,Anacardiaceae,Schinus
Calycopis cecrops,Detritophagous,
Calycopis cecrops,Euphorbiaceae,Croton linearis
Calycopis cecrops,Myricaceae,Myrica cerifera
Calycopis cecrops,Anacardiaceae,Rhus aromatica
Calycopis cecrops,Anacardiaceae,Rhus copallinum
Calycopis cecrops,Anacardiaceae,Rhus typhina
Hemiargus ceraunus,Leguminosae (p),Abrus
Hemiargus ceraunus,Leguminosae (c),Cassia
Hemiargus ceraunus,Leguminosae (p),Crotalaria
Hemiargus ceraunus,Leguminosae (p),Medicago sativa
Hemiargus ceraunus,Leguminosae (p),Phaseolus
Hemiargus ceraunus,Leguminosae (m),Prosopis glandulosa
Hemiargus ceraunus,Leguminosae (m),Prosopis pubescens
Hemiargus ceraunus,Leguminosae (p),Abrus precatorius
Hemiargus ceraunus,Leguminosae (m),Acacia angustissima
Hemiargus ceraunus,Leguminosae (p),Astragalus crotalariae
Hemiargus ceraunus,Leguminosae (c),Chamaecrista fasciculata
Hemiargus ceraunus,Leguminosae (c),Chamaecrista nictitans
Hemiargus ceraunus,Leguminosae (p),Crotalaria verrucosa
Hemiargus ceraunus,Leguminosae (p),Macroptilium lathyroides
Hemiargus ceraunus,Leguminosae (p),Medicago sativa
Hemiargus ceraunus,Leguminosae (m),Mimosa pudica
Hemiargus ceraunus,Leguminosae (p),Phaseolus
Hemiargus ceraunus,Leguminosae (m),Prosopis glandulosa
Hemiargus ceraunus,Leguminosae (m),Prosopis pubescens
Hemiargus ceraunus,Leguminosae (p),Psorothamnus fremontii
Hemiargus ceraunus,Leguminosae (p),Rhynchosia minima
Hemiargus ceraunus,Leguminosae (p),Chapmannia floridana
Hemiargus ceraunus,Leguminosae (p),Indigofera caroliniana
Hemiargus ceraunus,Leguminosae (p),Medicago
Hemiargus ceraunus,Leguminosae (p),Medicago sativa
Hemiargus ceraunus,Leguminosae (m),Prosopis
Hemiargus ceraunus,Leguminosae (m),Prosopis
Hemiargus ceraunus,Leguminosae,
Polyommatus icarus,Geraniaceae,
Polyommatus icarus,Leguminosae,
Polyommatus icarus,Leguminosae,
Polyommatus icarus,Leguminosae,
Polyommatus icarus,Leguminosae (p),Lathyrus
Polyommatus icarus,Leguminosae (p),Lotus corniculatus
Polyommatus icarus,Leguminosae (p),Lotus corniculatus
Polyommatus icarus,Leguminosae (p),Medicago lupulina
Polyommatus icarus,Leguminosae (p),Medicago sativa
Polyommatus icarus,Leguminosae (p),Oxytropis campestris
Polyommatus icarus,Leguminosae (p),Trifolium pratense
Polyommatus icarus,Leguminosae (p),Vicia
Polyommatus icarus,Leguminosae (p),Vicia cracca
Polyommatus icarus,Leguminosae (p),Lotus
Polyommatus icarus,Leguminosae (p),Medicago lupulina
Polyommatus icarus,Leguminosae (p),Ononis
Polyommatus icarus,Leguminosae (p),Trifolium
Leucoptera coffeella,Rubiaceae,Coffea arabica
Megalopyge crispata,Polyphagous,
Megalopyge crispata,Aceraceae,Acer rubrum
Megalopyge crispata,Rosaceae,Amelanchier canadensis
Megalopyge crispata,Rosaceae,Cydonia oblonga
Megalopyge crispata,Ericaceae,Gaylussacia
Megalopyge crispata,Rosaceae,Malus pumila
Megalopyge crispata,Myricaceae,Myrica
Megalopyge crispata,Myricaceae,Myrica californica
Megalopyge crispata,Salicaceae,Populus tremuloides
Megalopyge crispata,Rosaceae,Prunus
Megalopyge crispata,Rosaceae,Pyrus
Megalopyge crispata,Fagaceae,Quercus
Megalopyge crispata,Fagaceae,Quercus
Megalopyge crispata,Salicaceae,Salix
Megalopyge crispata,Lauraceae,Sassafras albidum
Megalopyge crispata,Ulmaceae,Ulmus
Megalopyge crispata,Ericaceae,Vaccinium
Megalopyge crispata,Ericaceae,Vaccinium macrocarpon
Megalopyge crispata,Polyphagous,
Megalopyge crispata,Polyphagous,
Micropterix calthella,0,0
Lacosoma chiridota,Fagaceae,Quercus
Lacosoma chiridota,Fagaceae,Quercus
Lacosoma chiridota,Fagaceae,Quercus alba
Lacosoma chiridota,Fagaceae,Quercus alba
Lacosoma chiridota,Fagaceae,Quercus alba?
Lacosoma chiridota,Fagaceae,Quercus coccinea
Lacosoma chiridota,Fagaceae,Quercus coccinea
Lacosoma chiridota,Fagaceae,Quercus ilicifolia
Lacosoma chiridota,Fagaceae,Quercus nigra
Lacosoma chiridota,Fagaceae,Quercus palustris
Lacosoma chiridota,Fagaceae,Quercus stellata
Lacosoma chiridota,Fagaceae,Quercus velutina
Lacosoma chiridota,Fagaceae,Quercus velutina
Enteucha acetosae,Polygonaceae,Rumex
Enteucha acetosae,Polygonaceae,Rumex acetosa
Enteucha acetosae,Polygonaceae,Rumex acetosella
Enteucha acetosae,Polygonaceae,Rumex alpestris
Enteucha acetosae,Polygonaceae,Rumex acetosa
Enteucha acetosae,Polygonaceae,Rumex acetosa
Enteucha acetosae,Polygonaceae,Rumex acetosella
Stigmella atricapitella,Fagaceae,Quercus
Stigmella atricapitella,Fagaceae,Quercus petraea
Stigmella atricapitella,Fagaceae,Quercus robur
Stigmella atricapitella,Fagaceae,Quercus robur
Stigmella atricapitella,Fagaceae,Quercus
Stigmella atricapitella,Fagaceae,Quercus robur
Stigmella atricapitella,Fagaceae,Quercus petraea
Stigmella atricapitella,Fagaceae,Quercus robur
Agrotis infusa,Chenopodiaceae,Beta
Agrotis infusa,Cruciferae,Brassica
Agrotis infusa,Cruciferae,Brassica oleracea
Agrotis infusa,Gramineae,Hordeum
Agrotis infusa,Linaceae,Linum
Agrotis infusa,Leguminosae (p),Medicago
Agrotis infusa,Leguminosae (p),Pisum
Agrotis infusa,Solanaceae,Solanum
Agrotis infusa,Gramineae,Triticum
Agrotis infusa,Gramineae,Triticum
Agrotis infusa,Polyphagous,
Agrotis infusa,Cruciferae,Brassica
Agrotis infusa,Polyphagous,
Agrotis infusa,Pinaceae,Pinus radiata
Amphipyra pyramidea,Caprifoliaceae,Lonicera periclymenum
Amphipyra pyramidea,Rosaceae,Malus pumila
Amphipyra pyramidea,Rosaceae,Malus sylvestris
Amphipyra pyramidea,Fagaceae,Quercus rubra
Amphipyra pyramidea,Ericaceae,Rhododendron
Amphipyra pyramidea,Rosaceae,Rosa
Amphipyra pyramidea,Rosaceae,Sorbus torminalis
Amphipyra pyramidea,Polyphagous,
Amphipyra pyramidea,Fagaceae,Quercus
Amphipyra pyramidea,Fagaceae,Quercus acutissima
Amphipyra pyramidea,Fagaceae,Quercus serrata
Amphipyra pyramidea,Fagaceae,Quercus variabilis
Amphipyra pyramidea,Polyphagous,
Amphipyra pyramidea,Caprifoliaceae,Lonicera
Amphipyra pyramidea,Fagaceae,Quercus
Amphipyra pyramidea,Oleaceae,Syringa
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Malvaceae,Abutilon
Helicoverpa zea,Compositae,Ageratum conyzoides
Helicoverpa zea,Alliaceae,Allium
Helicoverpa zea,Amaranthaceae,Amaranthus
Helicoverpa zea,Anacardiaceae,Anacardium occidentale
Helicoverpa zea,Scrophulariaceae,Antirrhinum
Helicoverpa zea,Umbelliferae,Apium graveolens
Helicoverpa zea,Leguminosae (p),Arachis hypogaea
Helicoverpa zea,Leguminosae (p),Arachis hypogaea
Helicoverpa zea,Leguminosae (p),Arachis hypogaea
Helicoverpa zea,Leguminosae (p),Arachis hypogaea
Helicoverpa zea,Asparagaceae,Asparagus officinalis
Helicoverpa zea,Solanaceae,Atropa bella-donna
Helicoverpa zea,Gramineae,Avena
Helicoverpa zea,Gramineae,Avena sativa
Helicoverpa zea,Chenopodiaceae,Beta vulgaris
Helicoverpa zea,Gramineae,Brachiaria fasciculata
Helicoverpa zea,Cruciferae,Brassica oleracea
Helicoverpa zea,Cruciferae,Brassica tournefortii
Helicoverpa zea,Leguminosae (c),Caesalpinia gilliesii
Helicoverpa zea,Leguminosae (p),Cajanus cajan
Helicoverpa zea,Leguminosae (p),Cajanus cajan
Helicoverpa zea,Leguminosae (p),Cajanus cajan
Helicoverpa zea,Leguminosae (p),Cajanus cajan
Helicoverpa zea,Labiatae,Calamintha
Helicoverpa zea,Cannaceae,Canna
Helicoverpa zea,Cannabaceae,Cannabis sativa
Helicoverpa zea,Solanaceae,Capsicum
Helicoverpa zea,Solanaceae,Capsicum annuum
Helicoverpa zea,Solanaceae,Capsicum annuum
Helicoverpa zea,Solanaceae,Capsicum frutescens
Helicoverpa zea,Compositae,Carduus
Helicoverpa zea,Caricaceae,Carica papaya
Helicoverpa zea,Compositae,Carthamus tinctorius
Helicoverpa zea,Chenopodiaceae,Chenopodium album
Helicoverpa zea,Compositae,Chrysanthemum
Helicoverpa zea,Compositae,Chrysothamnus
Helicoverpa zea,Leguminosae (p),Cicer
Helicoverpa zea,Leguminosae (p),Cicer arietinum
Helicoverpa zea,Leguminosae (p),Cicer arietinum
Helicoverpa zea,Cucurbitaceae,Citrullus lanatus
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Capparaceae,Cleome
Helicoverpa zea,Capparaceae,Cleome gynandra
Helicoverpa zea,Rubiaceae,Coffea arabica
Helicoverpa zea,Compositae,Croptilon divaricatum
Helicoverpa zea,Leguminosae (p),Crotalaria
Helicoverpa zea,Leguminosae (p),Crotalaria sagittalis
Helicoverpa zea,Cucurbitaceae,Cucumis melo
Helicoverpa zea,Cucurbitaceae,Cucumis sativus
Helicoverpa zea,Cucurbitaceae,Cucurbita
Helicoverpa zea,Cucurbitaceae,Cucurbita
Helicoverpa zea,Cucurbitaceae,Cucurbita maxima
Helicoverpa zea,Cucurbitaceae,Cucurbita pepo
Helicoverpa zea,Cucurbitaceae,Cucurbita pepo
Helicoverpa zea,Compositae,Dahlia pinnata
Helicoverpa zea,Solanaceae,Datura stramonium
Helicoverpa zea,Solanaceae,Datura stramonium
Helicoverpa zea,Leguminosae (p),Desmodium tortuosum
Helicoverpa zea,Leguminosae (p),Desmodium tortuosum
Helicoverpa zea,Leguminosae (p),Desmodium tortuosum
Helicoverpa zea,Caryophyllaceae,Dianthus
Helicoverpa zea,Caryophyllaceae,Dianthus
Helicoverpa zea,Caryophyllaceae,Dianthus caryophyllus
Helicoverpa zea,Caryophyllaceae,Dianthus caryophyllus
Helicoverpa zea,Gramineae,Digitaria ischaemum
Helicoverpa zea,Flacourtiaceae,Dovyalis hebecarpa
Helicoverpa zea,Gramineae,Eleusine coracana
Helicoverpa zea,Gramineae,Eleusine coracana
Helicoverpa zea,Geraniaceae,Erodium cicutarium
Helicoverpa zea,Myrtaceae,Eucalyptus torelliana
Helicoverpa zea,Rosaceae,Fragaria chiloensis
Helicoverpa zea,Compositae,Geraea canescens
Helicoverpa zea,Geraniaceae,Geranium
Helicoverpa zea,Geraniaceae,Geranium maculatum
Helicoverpa zea,Iridaceae,Gladiolus
Helicoverpa zea,Leguminosae (p),Glycine max
Helicoverpa zea,Leguminosae (p),Glycine max
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Malvaceae,Gossypium herbaceum
Helicoverpa zea,Malvaceae,Gossypium hirsutum
Helicoverpa zea,Malvaceae,Gossypium thurberi
Helicoverpa zea,Malvaceae,Gossypium thurberi
Helicoverpa zea,Compositae,Helianthus annuus
Helicoverpa zea,Compositae,Helianthus annuus
Helicoverpa zea,Compositae,Helianthus annuus
Helicoverpa zea,Compositae,Helianthus annuus
Helicoverpa zea,Compositae,Helianthus decapetalus
Helicoverpa zea,Malvaceae,Hibiscus
Helicoverpa zea,Malvaceae,Hibiscus
Helicoverpa zea,Malvaceae,Hibiscus cannabinus
Helicoverpa zea,Malvaceae,Hibiscus laevis
Helicoverpa zea,Malvaceae,Hibiscus moscheutos
Helicoverpa zea,Malvaceae,Hibiscus sabdariffa
Helicoverpa zea,Malvaceae,Hibiscus trionum
Helicoverpa zea,Solanaceae,Hyoscyamus niger
Helicoverpa zea,Leguminosae (p),Indigofera
Helicoverpa zea,Convolvulaceae,Ipomoea batatas
Helicoverpa zea,Convolvulaceae,Ipomoea batatas
Helicoverpa zea,Convolvulaceae,Ipomoea purpurea
Helicoverpa zea,Acanthaceae,Justicia
Helicoverpa zea,Leguminosae (p),Lablab purpureus
Helicoverpa zea,Leguminosae (p),Lablab purpureus
Helicoverpa zea,Leguminosae (p),Lablab purpureus
Helicoverpa zea,Compositae,Lactuca sativa
Helicoverpa zea,Compositae,Lactuca sativa
Helicoverpa zea,Leguminosae (p),Lathyrus odoratus
Helicoverpa zea,Leguminosae (p),Lathyrus sativus
Helicoverpa zea,Leguminosae (p),Lespedeza cuneata
Helicoverpa zea,Proteaceae,Leucadendron
Helicoverpa zea,Linaceae,Linum sulcatum
Helicoverpa zea,Linaceae,Linum usitatissimum
Helicoverpa zea,Leguminosae (p),Lupinus arizonicus
Helicoverpa zea,Solanaceae,Lycopersicon
Helicoverpa zea,Solanaceae,Lycopersicon
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Malvaceae,Malachra capitata
Helicoverpa zea,Rosaceae,Malus pumila
Helicoverpa zea,Malvaceae,Malva rotundifolia
Helicoverpa zea,Leguminosae (p),Medicago sativa
Helicoverpa zea,Leguminosae (p),Medicago sativa
Helicoverpa zea,Leguminosae (p),Melilotus indica
Helicoverpa zea,Leguminosae (p),Melilotus officinalis
Helicoverpa zea,Leguminosae (p),Melilotus suaveolens
Helicoverpa zea,Labiatae,Mentha
Helicoverpa zea,Leguminosae (p),Mucuna pruriens
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Scrophulariaceae,Nuttallanthus canadensis
Helicoverpa zea,Gramineae,Oryza sativa
Helicoverpa zea,Gramineae,Panicum oligosanthes
Helicoverpa zea,Papaveraceae,Papaver
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Gramineae,Pennisetum
Helicoverpa zea,Compositae,Pentzia
Helicoverpa zea,Lauraceae,Persea americana
Helicoverpa zea,Leguminosae (p),Phaseolus
Helicoverpa zea,Leguminosae (p),Phaseolus lunatus
Helicoverpa zea,Leguminosae (p),Phaseolus lunatus
Helicoverpa zea,Leguminosae (p),Phaseolus vulgaris
Helicoverpa zea,Leguminosae (p),Phaseolus vulgaris
Helicoverpa zea,Leguminosae (p),Phaseolus vulgaris
Helicoverpa zea,Polemoniaceae,Phlox
Helicoverpa zea,Solanaceae,Physalis
Helicoverpa zea,Solanaceae,Physalis peruviana
Helicoverpa zea,Solanaceae,Physalis pubescens
Helicoverpa zea,Solanaceae,Physalis viscosa
Helicoverpa zea,Leguminosae (p),Pisum sativum
Helicoverpa zea,Leguminosae (p),Pisum sativum
Helicoverpa zea,Leguminosae (p),Pisum sativum
Helicoverpa zea,Leguminosae (p),Pisum sativum
Helicoverpa zea,Leguminosae (p),Pisum sativum
Helicoverpa zea,Polygonaceae,Polygonum pensylvanicum
Helicoverpa zea,Rosaceae,Prunus persica
Helicoverpa zea,Rosaceae,Pyrus communis
Helicoverpa zea,Resedaceae,Reseda
Helicoverpa zea,Resedaceae,Reseda
Helicoverpa zea,Resedaceae,Reseda odorata
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Cruciferae,Rorippa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Gramineae,Saccharum officinarum
Helicoverpa zea,Gramineae,Saccharum officinarum
Helicoverpa zea,Lauraceae,Sassafras albidum
Helicoverpa zea,Gramineae,Secale cereale
Helicoverpa zea,Gramineae,Setaria italica
Helicoverpa zea,Malvaceae,Sida rhombifolia
Helicoverpa zea,Malvaceae,Sida spinosa
Helicoverpa zea,Solanaceae,Solanum melongena
Helicoverpa zea,Solanaceae,Solanum melongena
Helicoverpa zea,Solanaceae,Solanum tuberosum
Helicoverpa zea,Compositae,Solidago leavenworthii
Helicoverpa zea,Gramineae,Sorghum
Helicoverpa zea,Gramineae,Sorghum
Helicoverpa zea,Gramineae,Sorghum
Helicoverpa zea,Gramineae,Sorghum bicolor
Helicoverpa zea,Chenopodiaceae,Spinacia oleracea
Helicoverpa zea,Labiatae,Stachys floridana
Helicoverpa zea,Leguminosae (p),Trifolium pratense
Helicoverpa zea,Gramineae,Triticum
Helicoverpa zea,Gramineae,Triticum aestivum
Helicoverpa zea,Leguminosae (p),Vicia sativa
Helicoverpa zea,Leguminosae (p),Vicia villosa
Helicoverpa zea,Leguminosae (p),Vigna mungo
Helicoverpa zea,Leguminosae (p),Vigna unguiculata
Helicoverpa zea,Leguminosae (p),Vigna unguiculata
Helicoverpa zea,Leguminosae (p),Vigna unguiculata
Helicoverpa zea,Vitaceae,Vitis
Helicoverpa zea,Solanaceae,Withania somnifera
Helicoverpa zea,Compositae,Xanthium
Helicoverpa zea,Compositae,Xanthium strumarium
Helicoverpa zea,Gramineae,Zea
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Rutaceae,Citrus aurantium
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Gramineae,Pennisetum americanum
Helicoverpa zea,Malvaceae,Abelmoschus esculentus
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Leguminosae (p),Cajanus cajan
Helicoverpa zea,Malvaceae,Gossypium
Helicoverpa zea,Compositae,Carthamus tinctorius
Helicoverpa zea,Linaceae,Linum usitatissimum
Helicoverpa zea,Cannabaceae,Cannabis sativa
Helicoverpa zea,Euphorbiaceae,Ricinus communis
Helicoverpa zea,Gramineae,Zea mays
Helicoverpa zea,Gramineae,Pennisetum americanum
Helicoverpa zea,Gramineae,Triticum
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Alliaceae,Allium
Helicoverpa zea,Chenopodiaceae,Beta vulgaris
Helicoverpa zea,Compositae,Parthenium hysterophorus
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Rutaceae,Citrus
Helicoverpa zea,Compositae,Helianthus annuus
Helicoverpa zea,Papaveraceae,Papaver
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Cannaceae,Canna
Helicoverpa zea,Leguminosae (p),Cicer arietinum
Helicoverpa zea,Geraniaceae,Pelargonium
Helicoverpa zea,Rosaceae,Rosa
Helicoverpa zea,Polyphagous,
Helicoverpa zea,Leguminosae (p),Cicer arietinum
Helicoverpa zea,Leguminosae (p),Lablab purpureus
Helicoverpa zea,Gramineae,Pennisetum americanum
Helicoverpa zea,Leguminosae (p),Pisum sativum
Helicoverpa zea,Leguminosae (p),Crotalaria juncea
Helicoverpa zea,Solanaceae,Nicotiana tabacum
Helicoverpa zea,Iridaceae,Gladiolus
Helicoverpa zea,Leguminosae (p),Glycine max
Helicoverpa zea,Malvaceae,Gossypium hirsutum
Helicoverpa zea,Solanaceae,Lycopersicon esculentum
Helicoverpa zea,Gramineae,Sorghum bicolor
Helicoverpa zea,Gramineae,Zea mays
Heliothis virescens,Polyphagous,
Heliothis virescens,Polyphagous,
Heliothis virescens,Solanaceae,
Heliothis virescens,Malvaceae,Abelmoschus esculentus
Heliothis virescens,Malvaceae,Abelmoschus esculentus
Heliothis virescens,Malvaceae,Abutilon hirtum
Heliothis virescens,Malvaceae,Abutilon theophrasti
Heliothis virescens,Compositae,Ageratum conyzoides
Heliothis virescens,Malvaceae,Allowissadula holosericea
Heliothis virescens,Ranunculaceae,Aquilegia canadensis
Heliothis virescens,Leguminosae (p),Astragalus crotalariae
Heliothis virescens,Malvaceae,Bastardia viscosa
Heliothis virescens,Cruciferae,Brassica rapa
Heliothis virescens,Cruciferae,Brassica tournefortii
Heliothis virescens,Leguminosae (c),Caesalpinia gilliesii
Heliothis virescens,Leguminosae (p),Cajanus
Heliothis virescens,Leguminosae (p),Cajanus cajan
Heliothis virescens,Leguminosae (p),Cajanus cajan
Heliothis virescens,Leguminosae (p),Cajanus cajan
Heliothis virescens,Leguminosae (p),Cajanus cajan
Heliothis virescens,Leguminosae (p),Cajanus cajan
Heliothis virescens,Leguminosae (p),Cajanus cajan
Heliothis virescens,Juglandaceae,Carya illinoinensis
Heliothis virescens,Compositae,Chrysothamnus
Heliothis virescens,Leguminosae (p),Cicer
Heliothis virescens,Leguminosae (p),Cicer arietinum
Heliothis virescens,Leguminosae (p),Cicer arietinum
Heliothis virescens,Compositae,Croptilon divaricatum
Heliothis virescens,Gramineae,Cynodon dactylon
Heliothis virescens,Leguminosae (p),Desmodium
Heliothis virescens,Leguminosae (p),Desmodium canescens
Heliothis virescens,Leguminosae (p),Desmodium strictum
Heliothis virescens,Leguminosae (p),Desmodium tortuosum
Heliothis virescens,Leguminosae (p),Desmodium tortuosum
Heliothis virescens,Geraniaceae,Erodium cicutarium
Heliothis virescens,Myrtaceae,Eucalyptus
Heliothis virescens,Compositae,Geraea canescens
Heliothis virescens,Geraniaceae,Geranium
Heliothis virescens,Geraniaceae,Geranium
Heliothis virescens,Geraniaceae,Geranium dissectum
Heliothis virescens,Geraniaceae,Geranium maculatum
Heliothis virescens,Leguminosae (p),Glycine max
Heliothis virescens,Malvaceae,Gossypium
Heliothis virescens,Malvaceae,Gossypium barbadense
Heliothis virescens,Malvaceae,Gossypium herbaceum
Heliothis virescens,Malvaceae,Gossypium hirsutum
Heliothis virescens,Compositae,Helianthus annuus
Heliothis virescens,Compositae,Helianthus annuus
Heliothis virescens,Compositae,Helianthus annuus
Heliothis virescens,Compositae,Heterotheca subaxillaris
Heliothis virescens,Convolvulaceae,Ipomoea
Heliothis virescens,Compositae,Lactuca sativa
Heliothis virescens,Leguminosae (p),Lathyrus odoratus
Heliothis virescens,Scrophulariaceae,Linaria
Heliothis virescens,Linaceae,Linum sulcatum
Heliothis virescens,Leguminosae (p),Lupinus arizonicus
Heliothis virescens,Leguminosae (p),Lupinus texensis
Heliothis virescens,Solanaceae,Lycopersicon
Heliothis virescens,Solanaceae,Lycopersicon esculentum
Heliothis virescens,Solanaceae,Lycopersicon hirsutum
Heliothis virescens,Pedaliaceae,Martynia annua
Heliothis virescens,Leguminosae (p),Medicago sativa
Heliothis virescens,Leguminosae (p),Medicago sativa
Heliothis virescens,Leguminosae (p),Melilotus indica
Heliothis virescens,Solanaceae,Nicotiana
Heliothis virescens,Solanaceae,Nicotiana
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Solanaceae,Nicotiana tabacum
Heliothis virescens,Scrophulariaceae,Nuttallanthus canadensis
Heliothis virescens,Geraniaceae,Pelargonium
Heliothis virescens,Geraniaceae,Pelargonium graveolens
Heliothis virescens,Solanaceae,Petunia
Heliothis virescens,Solanaceae,Physalis
Heliothis virescens,Solanaceae,Physalis
Heliothis virescens,Solanaceae,Physalis angulata
Heliothis virescens,Solanaceae,Physalis angulata
Heliothis virescens,Solanaceae,Physalis angulata
Heliothis virescens,Solanaceae,Physalis turbinata
Heliothis virescens,Solanaceae,Physalis viscosa
Heliothis virescens,Labiatae,Pycnanthemum virginianum
Heliothis virescens,Melastomataceae,Rhexia
Heliothis virescens,Melastomataceae,Rhexia
Heliothis virescens,Melastomataceae,Rhexia alifanus
Heliothis virescens,Melastomataceae,Rhexia virginica
Heliothis virescens,Grossulariaceae,Ribes malvaceum
Heliothis virescens,Rosaceae,Rosa
Heliothis virescens,Rosaceae,Rosa
Heliothis virescens,Polygonaceae,Rumex crispus
Heliothis virescens,Pedaliaceae,Sesamum
Heliothis virescens,Pedaliaceae,Sesamum indicum
Heliothis virescens,Pedaliaceae,Sesamum indicum
Heliothis virescens,Solanaceae,Solanum
Heliothis virescens,Solanaceae,Solanum nigrum
Heliothis virescens,Solanaceae,Solanum sisymbriifolium
Heliothis virescens,Solanaceae,Solanum tuberosum
Heliothis virescens,Gramineae,Sorghum
